N,P,K,ph,temperature,rainfall,humidity,label
2,129,201,5.682343744,22.78234161,122.1449949,94.36803516,apple
29,138,197,5.830892252000001,22.19055385,121.6622761,92.43764169,apple
30,137,200,5.603413172000001,22.91430043,118.6044645,90.70475565,apple
29,132,204,6.0967531,23.08950736,108.2166601,90.22507299,apple
14,139,197,6.056529526,21.72484506,121.6961761,92.83975602,apple
18,125,203,6.160267496,22.44307715,102.5565807,91.59234006,apple
33,143,204,5.814434775,21.1316077,122.5391946,91.95769858,apple
40,144,196,5.987262638,22.71750705,107.0289866,92.25479855,apple
9,143,197,5.570020684,23.75033085,117.6602827,92.88160462,apple
38,135,203,5.9655513110000005,23.76121837,100.825956,93.661643,apple
28,130,196,6.062356467000001,22.13450646,112.9203223,94.67695747,apple
35,142,203,5.895319002000001,21.17089176,123.6495149,90.23730166,apple
12,129,205,6.119432215,22.36238282,118.68327250000002,91.15761594,apple
1,135,203,5.624203283,22.77856513,113.7759219,92.70124029,apple
0,145,205,5.52078314,21.22503442,113.9760462,90.09877774,apple
31,121,201,5.731535257999999,23.15791104,110.712841,90.34396882,apple
35,131,203,5.893490899,22.42776057,102.7230739,93.91722423,apple
29,140,195,5.560521058,23.64082979,116.7431319,90.95257927,apple
33,138,198,6.222390797999999,22.29423493,122.7418744,90.69033986,apple
14,140,197,6.071255131,23.35225078,113.0381382,90.90054697,apple
35,145,195,6.231950009,22.03911546,110.9804014,94.58075845,apple
40,120,197,5.889480679,23.80593812,119.6335548,92.48879468,apple
25,132,198,5.732757516,22.31944084,100.1173443,90.85174383,apple
31,137,196,6.400321212000001,22.14464104,120.6310784,93.82567435,apple
36,144,196,6.496934492,23.65167552,115.3611268,94.50528753,apple
10,140,197,6.229498836,22.16939473,124.4683112,90.27185592,apple
22,30,12,6.3540067439999985,15.78144173,119.035002,92.51077745,orange
37,6,13,7.511755067999999,26.03097313,101.2847738,91.50819306,orange
27,13,6,7.335158382,13.36050601,111.2266885,91.35608208,orange
7,16,9,7.813916602999999,18.87957654,114.6659511,92.04304496,orange
20,7,9,7.1291369410000005,29.47741671,111.1727497,91.57802915,orange
26,27,10,6.079998496,28.06903173,114.1339416,92.91487288,orange
5,23,15,7.408939392000001,25.66901098,112.5424199,92.04670813,orange
0,18,14,7.207991261,29.77149434,114.41617859999998,92.00719952,orange
39,24,14,7.189259647,30.55472573,106.0711985,90.90343769,orange
13,23,6,7.365338111,23.96147583,102.6958703,90.26408017,orange
21,17,15,7.455991072000001,23.98289638,118.4901697,91.5473145,orange
33,12,8,6.822282114,25.26052689,117.36952959999998,90.31153735,orange
6,9,12,7.028746406000002,31.08368929,109.6894658,90.14362642,orange
19,7,10,6.118430299,14.78003032,100.1961762,91.22062116,orange
24,18,6,6.285312759,26.56608303,116.3796525,94.45239715,orange
9,11,8,6.559236744,24.85903405,111.78037340000002,94.39000473,orange
31,8,7,7.163245982,34.51465139,103.5684926,93.63812684,orange
22,17,5,6.945562889,24.12188673,102.835632,90.72351622,orange
13,5,8,7.474710503,23.85340379,103.923226,90.10522549,orange
16,8,9,7.601189842999999,24.60297538,111.2948115,91.28408653,orange
4,13,6,7.5611432239999985,15.63211033,101.4705704,94.25966183,orange
0,25,14,6.361671475,19.33516809,116.450422,91.97978938,orange
8,7,10,6.929216014,28.2620488,105.2132259,91.98317355,orange
4,23,5,7.477935216,22.67594476,110.3332655,93.36348717,orange
33,14,8,7.684420446,21.03200078,110.6823944,92.9641969,orange
30,7,15,7.825531916,33.23453301,115.7659902,91.06053924,orange
21,29,12,6.438668989,22.30318989,117.3688104,92.15987039,orange
11,14,5,6.946354724,11.50322938,115.56837759999998,94.8933184,orange
9,8,15,7.994465371,14.34320488,110.22231229999998,94.35734702,orange
5,18,14,7.434118807000001,33.105698100000005,119.1709113,93.48447453,orange
29,25,14,7.781988584,30.49183837,113.3302105,90.4582865,orange
33,12,15,6.052318465,30.25578031,116.7173125,92.03272799,orange
8,16,6,7.106650373,12.22816189,108.4161706,90.26457428,orange
15,14,8,6.22094286,10.01081312,119.3941064,90.22399223,orange
16,7,8,6.420457311,22.79196751,116.5084074,90.60901895,orange
0,12,7,6.969249676,20.18432263,116.8130969,90.65458473,orange
5,25,6,6.0113021810000005,30.72119881,106.8118019,94.01331956,orange
6,8,11,6.600948787999999,24.35590861,119.6946577,92.39651663,orange
10,5,5,7.817846496,21.21306973,112.9834361,91.35349216,orange
1,17,6,6.8198271,10.78689755,117.5293447,91.38411917,orange
1,30,10,7.291405641,11.89925671,103.5771468,91.34663797,orange
0,23,15,7.598729065,22.56664172,109.8585753,93.37488907,orange
24,27,9,6.157135092000001,18.86883219,119.3936976,93.24688124,orange
36,11,13,7.1917274,17.34083741,112.7194284,93.04897191,orange
40,21,8,7.418761774,34.90665289,102.1906333,92.87820148,orange
40,22,6,6.488221135,24.53610067,115.9787989,91.90997228,orange
32,18,13,6.044167236,13.8377282,107.9873218,91.74780462,orange
9,10,10,6.010391864,22.3551049,101.5164589,93.52211892,orange
13,16,8,6.949838549,34.74004942,100.1967854,93.12316972,orange
15,9,11,7.907956251,11.54785707,108.82891709999998,94.14861001,orange
29,11,5,7.639788459,23.13338811,104.4224145,91.94670335,orange
1,15,9,7.53350946,29.98364695,115.3560318,94.55239717,orange
18,5,11,6.251586885,20.87947369,102.4550786,90.93756231,orange
14,22,9,6.543191814,17.24944623,112.50905159999998,91.13772765,orange
33,15,7,7.651225301,15.83388699,109.7571416,91.68293851,orange
4,6,7,6.708889665,23.01014302,112.6738296,91.11764246,orange
17,16,14,6.625538653,16.39624284,102.944161,92.18151927,orange
12,20,10,6.528354932,24.45132792,109.4711098,93.10527686,orange
34,29,8,6.450640306,31.87859192,105.3437825,91.15248149,orange
39,28,10,7.181907673,31.34920143,109.1549823,91.48247612,orange
31,25,12,7.016482298,18.05142392,111.7793889,90.03969587,orange
12,6,8,6.388617138,30.84835031,107.4142681,92.86773675,orange
12,29,13,7.57125447,22.45616931,118.0069295,91.52781832,orange
26,11,11,7.609348255,13.70319166,106.2944879,90.95589386,orange
19,24,15,7.137136973,20.48954522,111.83919509999998,93.72485075,orange
39,21,9,6.354022554,13.20844373,106.2696156,94.02769434,orange
16,29,13,6.196907944,32.31944397,117.6236473,93.67804556,orange
36,29,13,7.829507245,20.68185224,109.7513927,90.91510525,orange
37,23,12,6.395258356,31.52675982,113.1169398,90.50621806,orange
39,9,15,7.992041984,25.35467646,116.7555937,91.81183218,orange
31,5,14,6.583411671,17.66545409,110.6857506,91.69865887,orange
18,12,8,6.206053072,12.59093977,119.39167179999998,91.81668769,orange
20,20,10,6.976997772000001,11.86631922,106.060149,93.68394562,orange
5,8,5,6.562594972,11.03367937,112.7715925,92.22706805,orange
20,8,12,7.260416405,25.2990432,117.9733424,94.96419851,orange
25,21,11,6.460044777999999,32.23797837,104.7052254,90.15406807,orange
14,19,14,6.699164936,17.68408797,108.0638166,94.35815354,orange
37,18,12,7.401121811,10.2708877,106.69552040000002,90.19147747,orange
26,15,6,6.912033409,17.22034507,108.0054343,94.78797376,orange
13,22,5,7.764040111,19.667056,100.1737964,90.50096668,orange
32,25,9,7.796034006,10.35609594,101.1456947,93.75652041,orange
19,7,9,6.969883482999999,27.255435,101.139435,91.71369387,orange
28,7,9,6.730757538,34.591784600000004,115.5650287,92.13229786,orange
24,30,11,6.601395755,32.39523995,113.25373,94.51768464,orange
7,17,10,6.465913274,10.16431299,106.362551,91.22320999,orange
18,23,8,6.41354791,21.49118657,101.4819888,93.43949693,orange
7,20,12,6.475275337,16.53460397,110.0447896,94.76759975,orange
20,23,11,6.407715561,31.852069399999994,109.9455062,90.12220323,orange
18,14,11,6.550814117000001,28.04799508,117.1311498,90.00621688,orange
34,11,10,7.36220835,31.75048899,115.1989301,94.59551226,orange
20,29,10,7.36549204,29.07412717,100.7896871,93.27189064,orange
37,24,13,7.8546243,19.14381903,108.0230792,90.71037456,orange
12,8,10,7.995848977,16.14820285,107.4287664,91.4448027,orange
34,10,14,6.725600855,34.05296914,116.8020848,92.05811721,orange
6,13,9,7.786725333,34.51423957,118.32719679999998,90.56151463,orange
27,30,5,7.656978112000001,32.71748548,113.328978,90.54608254,orange
13,8,12,7.105904818,25.16296632,114.3117197,92.54736032,orange
6,7,7,7.199106204,27.68167318,113.9995146,94.47316879,orange
40,17,15,7.871063004,21.35093384,107.0862095,90.9492967,orange
31,26,9,7.566165721,11.69894639,103.2005992,93.25638873,orange
61,68,50,6.7932454170000005,35.21462816,243.0745066,91.49725058,papaya
58,46,45,6.576261427,42.39413392,88.46607497,90.79028064,papaya
45,47,55,6.751452932,38.4191628,119.2653877,91.14220381,papaya
39,65,53,6.560743092999999,35.33294932,235.6133585,92.11508608,papaya
31,68,45,6.938313356,42.92325255,196.2408242,90.07600528,papaya
70,68,45,6.991626158,33.83508569,203.4044028,92.85470152,papaya
68,62,50,6.977700268,33.20258348,197.5282582,92.76437927,papaya
34,65,47,6.833768535,23.48546973,191.7760562,93.71043692,papaya
38,68,54,6.739170045,29.33710543,202.0572747,90.81781439,papaya
69,64,47,6.993473247000001,40.21199348,186.6762324,94.50766912,papaya
58,51,47,6.757470637000001,42.13473976,197.402901,91.70445386,papaya
59,47,53,6.8506632320000005,32.86316618,47.271547,91.4618874,papaya
44,64,54,6.74274935,29.80744318,232.7046126,91.38048469,papaya
56,57,48,6.506120752,31.56213762,63.62250788,93.0484859,papaya
69,60,54,6.98992719,36.32268069,141.1736926,93.06134398,papaya
56,58,49,6.69215564,37.13165026,172.47880619999995,94.60761797,papaya
49,55,53,6.544029776,38.4418717,77.71566883,93.63739039,papaya
38,51,52,6.927803911,32.66160599,78.85085502,90.78931681,papaya
54,65,47,6.721835879,27.92765919,149.91075569999995,91.55594211,papaya
57,57,51,6.99223441,39.01793345,105.8841531,91.48815629,papaya
39,52,53,6.704204398,32.51247398,51.07048113,94.65904123,papaya
58,67,45,6.702424548,38.72382798,62.62377075,91.72514851,papaya
61,64,52,6.641098708,43.30204933,110.562229,92.83405443,papaya
34,62,55,6.585346229,27.58548913,238.5008779,90.72526502,papaya
31,48,45,6.563134737,40.78881819,132.7923586,92.90951393,papaya
47,46,52,6.502289472999999,23.19451074,206.3999208,91.40301608,papaya
32,68,52,6.800321319,32.68067385,248.8592986,92.61715632,papaya
36,59,46,6.721130542999999,34.28879307,127.2509777,93.61082872,papaya
61,51,51,6.574677594,39.30050027,120.9512466,94.16193416,papaya
70,54,46,6.919342407,39.73149053,122.7628653,91.12220596,papaya
44,56,49,6.519779582999999,39.23342464,64.4478499,91.25589286,papaya
34,68,51,6.687088097999999,27.34734861,40.35153141,94.17756725,papaya
50,59,47,6.747975732,40.76998685,209.8678411,92.09278584,papaya
39,70,52,6.65149129,26.26559543,59.49373381,90.79668055,papaya
34,61,49,6.502675132,28.12971499,117.8201907,93.3210737,papaya
44,60,55,6.825371185,34.2804607,98.54047745,90.55561637,papaya
31,62,52,6.99104104,33.7960155,182.026807,93.00754254,papaya
65,62,51,6.5116248410000015,31.53243779,207.0735119,90.87394933,papaya
44,57,53,6.93172108,42.30495821,74.876786,90.51431779,papaya
50,47,48,6.712772332999999,24.63676897,218.2299187,90.61964344,papaya
43,50,48,6.63016515,28.28222883,179.27208069999998,91.37059792,papaya
60,46,53,6.761953186,24.48620746,183.49095,92.98254537,papaya
70,68,55,6.691202286,42.84609252,78.80996390000001,94.63548176,papaya
59,62,52,6.6086676839999985,43.67549305,103.8235658,93.10887229,papaya
60,58,51,6.840802254,42.07213781,165.7412972,92.92203105,papaya
42,60,47,6.834808347999999,33.46873719,136.8277041,92.12746225,papaya
35,66,47,6.953439161,31.7018373,48.83810592,91.66232213,papaya
34,65,48,6.665024507999999,41.41968393,199.3096432,90.03863107,papaya
36,54,46,6.662875839,42.54744013,214.41038480000003,94.94482086,papaya
39,64,52,6.678695788,28.91842453,63.68794608,94.63676767,papaya
37,52,47,6.54277684,43.08022702,211.8529059,93.90305729,papaya
33,47,46,6.839443833,29.20300896,209.4083305,93.96834049,papaya
34,48,48,6.805277038,41.04224355,181.527598,91.37258067,papaya
49,54,50,6.762522087000001,25.62446619,97.26336657,93.18240298,papaya
40,65,49,6.678449317999999,35.32876402,163.9069365,91.06138506,papaya
68,52,49,6.577192175,24.42561272,63.35298768,92.27749066,papaya
50,46,52,6.734005647999999,31.18298415,54.01872359,90.21646909,papaya
65,63,50,6.524459342,31.88342554,79.27201575,91.3256535,papaya
40,49,47,6.501521192,42.93368602,246.36132680000003,91.1756748,papaya
42,53,48,6.758479569,23.11407669,231.5153161,94.31994776,papaya
49,55,51,6.676578778,24.87212063,135.16945249999998,93.90560147,papaya
59,62,49,6.941496806,43.36051537,114.778071,93.35191636,papaya
63,58,47,6.864143752,26.83054058,144.66564440000005,90.75379971,papaya
70,65,52,6.583528529,30.42012134,75.95295,93.12659793,papaya
63,50,52,6.751747609,28.64555584,115.8163936,93.22642604,papaya
40,64,47,6.893509446,32.50037548,71.73759526,93.47888842,papaya
63,58,50,6.720744449,43.03714283,41.5856585,94.6428898,papaya
45,58,49,6.827812549,30.10773379,75.24521981,90.34546355,papaya
66,69,47,6.912299695,23.69212243,87.53393983,93.61055571,papaya
54,67,52,6.586107335,35.67667332,141.3381168,93.30641944,papaya
69,67,52,6.827305908,27.71948962,82.83061083,94.43877142,papaya
67,68,49,6.821774589,35.26824831,149.8488208,92.38282957,papaya
45,57,47,6.656458831,23.16855863,161.68920930000004,90.78821158,papaya
56,50,52,6.770384816,33.08706051,88.1300769,92.25197542,papaya
70,50,53,6.933809742999999,37.4620912,172.3458448,90.44967809,papaya
44,47,45,6.579441304,38.73218907,218.142147,94.73613484,papaya
50,60,47,6.92791761,32.57720726,93.7942847,92.74889453,papaya
52,51,53,6.985804083,38.38231475,210.2735346,93.10378595,papaya
35,68,45,6.612429546,42.93605359,234.8466111,90.09448142,papaya
68,69,52,6.813383387000001,25.65492304,52.95477913,92.74501561,papaya
32,55,52,6.967759599999999,37.58899717,159.6577388,91.99740365,papaya
32,55,51,6.57398033,29.60718808,62.68710535,93.15642801,papaya
48,62,47,6.803094965,25.34756111,174.40123369999995,93.02871078,papaya
39,69,53,6.964955435,25.9300384,241.8202079,93.02357765,papaya
49,61,45,6.764213299,32.76795887,240.4795923,94.57377401,papaya
48,57,54,6.617703177999999,29.02328049,126.8069869,90.20396783,papaya
69,66,49,6.52711001,40.00439101,92.11877372,90.17015833,papaya
53,55,55,6.709668804,33.32315744,234.496633,91.25271223,papaya
38,61,52,6.620729882000001,31.22790131,46.44279118,94.94021378,papaya
57,64,55,6.5837604989999985,26.68386496,62.50689682,92.9585411,papaya
51,57,55,6.6764073370000006,24.70528368,108.4103158,90.14732171,papaya
56,65,45,6.751298936,38.2016825,218.09088140000003,93.97379963,papaya
54,66,52,6.867554147000001,36.56769731,104.4218596,93.79503425,papaya
58,55,47,6.7424900270000006,26.05375792,240.6863901,93.69111672,papaya
68,70,54,6.986228647000001,31.29986342,54.77830202,92.76039164,papaya
42,59,55,6.979102243,40.10207731,149.1199989,94.35110201,papaya
43,64,47,6.8256647820000005,38.58954491,102.2708231,91.58076549,papaya
35,67,49,6.617066674,41.31330062,239.7427554,91.1508798,papaya
56,59,55,6.551892637999999,37.03551903,188.5181422,91.79430166,papaya
39,64,53,6.598860305,23.012401800000006,208.3357976,91.07355541,papaya
18,30,29,6.4200187170000005,26.762749300000007,224.5903664,92.86056895,coconut
37,23,28,5.7400545670000005,25.61294367,224.3206759,94.3138837,coconut
13,28,33,5.686972967000001,28.130115000000004,151.0761899,95.64807631,coconut
2,21,35,6.293662362999999,25.02887163,179.8248944,91.53720922,coconut
10,18,35,6.381975465,27.79797651,181.6942283,99.64573002,coconut
7,11,32,5.5421691389999985,29.25902906,184.7624496,95.11294697,coconut
39,5,31,5.551963184,27.10134661,150.9502632,93.69979946,coconut
34,6,27,5.8607404810000014,25.84726298,147.8888994,90.92669463,coconut
31,30,29,5.558807063,26.58580443,178.8116076,90.98617591,coconut
25,7,35,5.55771171,28.38503882,189.67113490000003,99.18843684,coconut
16,18,26,5.568365926,28.43647052,145.54144130000003,91.81320717,coconut
26,10,33,6.07071786,28.27298134,198.8234862,96.93649473,coconut
27,8,32,5.627860548999998,27.00648436,144.3331315,96.46168931,coconut
37,18,30,6.38488418,27.63551259,157.91715369999997,99.34854917,coconut
19,15,34,5.6858890660000005,26.29644905,215.9195049,99.65809151,coconut
0,19,33,6.234458417000001,27.1326009,204.7206567,95.23797989,coconut
31,20,26,6.443168642000001,25.56567803,199.7936345,97.61361544,coconut
9,17,32,5.842317989,25.94951662,172.0540491,93.40548703,coconut
22,11,29,5.955742971,28.03380598,218.0055713,95.01630593,coconut
31,6,26,5.741367375,29.12859129,157.2388553,91.30924833,coconut
34,6,30,5.948342571,27.0828252,171.7575545,97.00155491,coconut
24,6,32,6.387067562,28.11321494,172.48136409999995,90.01734526,coconut
1,8,26,5.562911913,27.5136304,156.6732553,94.18955816,coconut
31,13,33,5.85971872,27.63834933,205.5463111,95.48763389,coconut
10,9,28,6.282955072999999,29.01256899,150.05003119999995,94.01014388,coconut
36,27,26,6.25449571,26.58413917,171.6262299,95.78923137,coconut
38,24,33,5.973853124,28.28905147,142.9403233,97.00396405,coconut
11,6,25,6.081568052000001,28.69164799,178.9635457,96.65248672,coconut
16,14,30,6.37466756,29.70931288,209.84539930000003,96.30484325,coconut
33,14,35,6.027707171,27.14865285,149.2433497,96.66355213,coconut
16,6,29,5.868285082000001,29.28725038,132.1491176,91.95614918,coconut
32,11,31,6.205931637999999,25.06871967,134.84190690000003,93.31410447,coconut
38,14,30,5.5707453860000005,26.92449525,194.9022136,91.20106019,coconut
8,6,33,6.095261012999999,28.27804288,171.9457959,93.64761266,coconut
23,6,33,6.025789594,29.18032562,204.9603677,92.73041222,coconut
29,25,35,5.542873799,28.3575072,160.73069909999995,91.64509299,coconut
24,14,33,6.366219551,29.38072512,218.5241851,93.27565685,coconut
32,12,30,5.579845008,25.39241091,218.080385,98.08951196,coconut
30,25,31,5.804965067,26.31270635,208.1181381,98.62048026,coconut
14,21,35,6.121005506,29.52501367,194.3100272,91.91185319,coconut
27,22,29,6.000248647,28.83214859,145.41723869999996,92.17170353,coconut
40,5,29,5.820978791,28.48444906,160.389421,97.76865458,coconut
17,11,32,5.620733794,28.74013335,156.76508230000005,93.39676499,coconut
30,30,35,6.001936419,25.00872392,165.8092179,95.59224018,coconut
28,10,30,6.305740522000001,29.8690834,192.7678575,91.14723422,coconut
39,7,29,6.362544111,27.54273211,150.2012138,94.59086121,coconut
32,20,35,5.588655387,26.52166434,144.6261698,98.38227669,coconut
7,15,32,6.182232762000001,25.03512351,174.796583,95.89739958,coconut
29,17,29,5.959493188,29.20394909,211.2506267,95.66997327,coconut
34,15,34,5.677282677999999,27.05826457,224.70069530000004,91.10510371,coconut
14,23,25,5.6121227970000005,26.18552389,135.4186222,96.96637916,coconut
18,19,29,6.206077742000001,27.59376845,162.8432736,92.48519606,coconut
7,21,35,5.764812076,25.76011662,131.24514140000002,94.65830608,coconut
24,27,34,6.203376525,28.87862994,145.0583117,95.11320315,coconut
39,29,29,6.143662699,26.50908611,199.8778403,94.48414544,coconut
29,8,28,6.100429497,26.87037587,214.4128874,91.72546257,coconut
10,24,27,5.7084096010000005,27.57283516,145.9298935,94.90485697,coconut
0,29,32,5.868255858,28.05912437,171.65163959999995,98.3670985,coconut
32,11,31,6.461225827000001,29.51611558,131.2116167,92.56492864,coconut
37,10,32,6.165084855,28.96318258,222.803013,95.16333673,coconut
20,29,27,6.047044342,25.09897688,157.7592626,92.36099489,coconut
31,29,35,6.137102505,27.1872282,141.3220576,92.19906776,coconut
17,30,27,5.894027065,29.03065024,205.5720367,90.79093862,coconut
1,12,30,5.56222383,27.754298,131.09000759999998,95.94643831,coconut
6,13,29,5.832608027999999,27.31155708,201.8258633,99.96906006,coconut
15,28,32,6.2185718739999984,28.84270971,224.4016682,99.64328526,coconut
27,24,29,6.142010637,26.61423461,191.006688,96.97300803,coconut
3,23,30,6.078807239,29.70143197,215.1968037,95.65754365,coconut
8,26,26,5.702484758,25.54759871,212.867626,91.64194826,coconut
20,28,26,5.547594847,26.37978453,167.0470997,91.49882979,coconut
26,18,27,5.836075368,27.45907759,142.1430003,92.90736493,coconut
1,6,35,6.231662767,27.02269204,147.16824590000004,95.71935435,coconut
27,30,31,5.718120393,28.98545306,148.8398374,90.73966792,coconut
23,7,34,5.852038202,26.1055118,134.1279669,91.52421214,coconut
0,26,31,5.547933273,25.0707247,192.9036306,95.02156793,coconut
38,6,25,6.156259104,25.54963273,191.2996157,96.92786777,coconut
25,12,26,6.436314406,28.56973521,134.83703480000003,95.67906668,coconut
40,5,32,5.981169595,26.07010807,143.533473,96.7036223,coconut
0,19,31,6.271952832999999,25.51791333,178.7297725,94.38420565,coconut
26,9,32,6.470465614,25.9490364,144.15711090000005,94.73860514,coconut
35,30,34,6.141502001,28.2974764,182.4482352,95.41122824,coconut
19,30,30,5.826381164,29.56549169,224.83157290000003,91.40896307,coconut
31,13,33,6.342463714,29.69952329,148.30036919999995,95.21224392,coconut
17,29,26,6.071897347,26.14162144,195.4115025,93.28415295,coconut
2,30,30,6.331051715,26.00175125,209.540094,94.79998418,coconut
30,13,25,6.413184638,27.15116142,164.9182225,91.48889469,coconut
8,15,33,5.50158009,28.97318719,213.9011021,98.09861043,coconut
18,12,35,6.338720873,26.13958446,131.3387935,96.38580769,coconut
8,28,30,6.015672239,25.51618488,135.1272491,94.33465411,coconut
40,22,29,5.735364307,27.55821802,174.62564809999995,99.98187601,coconut
27,10,33,6.465906333,27.81132822,154.06212209999995,97.48410555,coconut
21,20,31,5.855457599,25.60033702,165.82487319999996,99.7240104,coconut
3,9,35,6.318552972999999,26.91641934,225.6323656,99.84671638,coconut
22,16,27,6.006784979,29.1797902,188.9252083,90.27214288,coconut
27,8,30,6.008386282999999,26.44600063,221.2258168,98.29937782,coconut
22,8,33,5.665785202,28.43572863,203.9283708,95.8840407,coconut
28,27,32,5.764615485,28.94099669,191.7723087,93.00109012,coconut
23,21,26,5.9014955439999985,26.45488737,149.2220255,93.45042636,coconut
37,5,34,5.779032666,25.79490531,152.42387119999995,93.84150618,coconut
19,26,29,5.67154928,26.93141945,166.5712879,98.80313612,coconut
133,47,24,7.231324765,24.40228894,90.8022356,79.19732001,cotton
136,36,20,6.925412377000001,23.09595631,71.29581071,84.86275707,cotton
104,47,18,7.633437412,23.9656349,90.75616738,76.97696717,cotton
133,47,23,6.827354668,24.88738107,89.76050416,75.62137159,cotton
126,38,23,6.176716425,25.36243778,88.43618918,83.63276077,cotton
126,50,19,6.6287228360000015,24.69457084,78.58494391,81.7358876,cotton
113,41,20,7.256877571,25.0017188,96.32600992,80.53965818,cotton
121,45,22,6.443785385,22.45942937,64.23026638,81.30681027,cotton
121,47,16,7.7232401510000015,23.60564038,72.49800885,79.29573149,cotton
129,60,22,5.947448589,24.58453146,71.94608134,79.12404171,cotton
107,45,25,7.2277455160000015,23.0865933,71.84080724,83.55546146,cotton
122,59,18,6.219469084,23.5000992,79.81328183,83.63488952,cotton
140,38,15,6.021439523,24.1472953,69.91563467,75.88298598,cotton
102,49,21,6.253343655,24.69315538,89.799462,84.84422454,cotton
111,40,25,6.1874557989999985,24.484692000000006,90.94342484,84.44932014,cotton
131,35,18,7.0576933660000005,24.49112609,64.02949379,82.24415809,cotton
135,43,16,6.720449769,23.47986888,86.76287924,81.73049149,cotton
100,46,18,6.4316895060000006,24.18586246,69.08056728,76.04203958,cotton
123,39,24,7.453106264,25.00755095,86.06411872,78.17952126,cotton
117,56,15,7.368258226,25.99237426,89.1188212,77.0543546,cotton
121,36,24,7.352401887,23.66457347,99.36898373,81.69105088,cotton
101,58,18,6.652143699,25.66891439,78.59595817,81.38103349,cotton
107,42,24,6.144631795,22.04612876,86.00758678,84.62978302,cotton
100,41,22,7.318802162000001,22.4204752,93.46595573,84.55794703,cotton
125,39,21,7.954629324,25.03149561,95.0191318,82.21276599,cotton
105,60,23,6.207652157,23.53371386,87.54004943,77.21705554,cotton
102,46,19,6.631005298,22.77076388,81.49543437,82.5993307,cotton
131,49,22,7.306918817000001,25.49848236,67.05961949,79.9751579,cotton
139,35,15,5.898293044,25.248679,86.55517751,83.4630147,cotton
108,36,19,7.238566893,22.78249615,64.61444234,77.51235009,cotton
118,45,23,7.977651226,23.37044424,71.67870701,77.43198948,cotton
107,51,22,5.983075895,24.86560781,79.56866268,78.22080815,cotton
125,60,17,6.785723961,24.14386157,80.36146974,84.51591287,cotton
113,37,20,7.393441155,25.03300222,97.10087029,79.04368718,cotton
131,52,16,6.486068274,23.65724079,88.54479121,84.47601498,cotton
115,48,16,7.175934962,25.54359718,88.94245493,84.09229796,cotton
113,38,25,7.388265887999999,22.00085141,90.42224164,79.47270984,cotton
111,41,18,6.10539819,23.64328417,80.96157332,78.1258666,cotton
111,53,19,6.419536555,23.96436009,84.63148859,78.02763149,cotton
122,48,16,6.307585854,24.65425757,61.82980133,75.6350708,cotton
108,46,17,6.93221485,24.3017998,65.0247867,84.87668973,cotton
132,41,22,7.810865753,24.29144926,90.41694635,81.02453404,cotton
103,42,17,6.527541661,24.29470232,81.05902285,84.61527627,cotton
133,50,25,7.569454601,25.72180042,99.93100821,81.19666206,cotton
127,37,18,7.041065585,24.87663664,91.9223468,76.30050373,cotton
110,39,25,7.208795456,22.60612115,75.13617229,77.34264002,cotton
131,38,19,6.814341946,23.86814008,90.4547185,75.68339729,cotton
108,38,24,7.442217061,23.41022496,78.82199603,76.43836957,cotton
122,40,17,6.854558957,24.96440768,80.03995829,81.31677618,cotton
111,50,15,7.884550475,25.16820129,84.62419032,80.30351815,cotton
140,40,17,6.006085786,22.72767171,77.55176318,77.07598065,cotton
100,40,20,7.432043735,22.45145981,86.84998693,76.25674874,cotton
123,50,16,6.498052108,23.04920461,70.65644296,75.53835214,cotton
107,36,21,6.205263534,25.29250148,62.64174227,75.66653335,cotton
118,50,19,6.360812227,22.95604064,66.48339303,82.33733678,cotton
103,51,20,7.0466074339999984,22.80213132,91.6389565,84.14668447,cotton
133,57,19,7.947011366,23.54234715,84.12536744,75.98203329,cotton
129,47,20,6.281913857999999,24.41212325,98.60457373,80.80343786,cotton
116,52,19,6.114525877,22.94276687,67.08022574,75.37170612,cotton
114,40,23,6.7539780610000015,25.53676123,95.4262599,81.13668716,cotton
131,60,17,7.4250413160000015,25.32023717,83.46532547,81.79475917,cotton
107,43,18,6.745104394,22.426733,65.54475812,81.53480799,cotton
123,44,21,7.6411165689999985,25.78544484,91.39578861,75.00539324,cotton
112,49,25,6.470135478,25.68959532,66.19426787,77.90621048,cotton
119,44,15,7.091992365,22.14593688,60.65381719,82.85975490000001,cotton
130,59,19,6.520403794,25.07278712,93.51042684,82.50257909,cotton
127,53,24,6.127939627999999,22.21506982,70.40557612,76.17851932,cotton
134,52,18,7.994679507000001,23.9643129,76.13090645,76.59175937,cotton
109,36,18,7.524707577,25.40059227,62.51388670000001,76.53237965,cotton
100,48,17,7.827877817999999,23.7805123,66.26555904,83.03878838,cotton
132,52,19,6.436691764,24.16402322,61.94626051,76.7433897,cotton
102,37,25,5.907930899,25.31468463,72.82902109,77.91757121,cotton
111,39,22,6.135025006,22.60361557,88.57395505,80.35090459999998,cotton
117,51,15,6.044556594,22.9535715,99.75336197,78.71555832,cotton
136,36,24,7.59781958,22.74446976,90.07326633,80.41198458,cotton
134,56,18,6.691268104,23.80834611,70.97358303,83.91902605,cotton
112,54,15,6.1754923060000015,25.46228792,76.88582484,81.56641891,cotton
105,56,15,7.272316208999999,25.96779712,74.14169043,81.97904282,cotton
140,45,15,5.801047545,25.5308271,99.39557151,80.04662756,cotton
